"query_id" "url_id" "query_length" "is_homepage" "sig1" "sig2" "sig3" "sig4" "sig5" "sig6" "sig7" "sig8" "V13"
"27074" 4189 25937 3 1 0.17 0 161 4 52 0 0.12 0.07 0.047850125649306
"27075" 4189 25938 3 0 0.53 0.27 89 25 28 0 0.33 0.29 0.216363317555629
"27076" 4189 25939 3 1 0.1 0.22 5515 1447 810 0 0.36 0.33 0.0220240169838498
"27077" 4189 25940 3 0 0.42 0.47 0 0 0 0 0.1 0.06 0.531874404285122
"27078" 4190 25952 3 0 0.11 0.14 135 279 6 2 0.28 0.26 0.0551040811040011
"27079" 4190 25953 3 0 0.2 0.31 978 736 28 7 0.18 0.47 0.144404158039638
"27080" 4190 25954 3 0 0.33 0.61 158 328 20 0 0.19 0.43 0.908620085097889
"27081" 4190 25955 3 0 0.03 0.3 725 615 42 6 0.17 0.48 0.100332562912113
"27082" 4190 25956 3 0 0.14 0.55 455 298 12 3 0.21 0.36 0.648123689306229
"27083" 4190 25957 3 0 0.18 0.64 176 327 14 2 0.1 0.46 0.712803843076909
"27084" 4190 25958 3 0 0.32 0.7 154 213 52 3 0.17 0.53 0.996653273124028
"27085" 4190 25959 3 0 0.22 0.41 355 232 48 10 0.23 0.5 0.38822639251571
"27086" 4191 25960 1 0 0.15 0.07 162 96 20 0 0.21 0.45 0.0523304173232789
"27087" 4191 25961 1 0 0.01 0.2 11 37 0 0 0.06 0.25 0.0565710637952737
"27088" 4191 25962 1 0 0 0.21 102 285 8 0 0.17 0.44 0.0487540818157837
"27089" 4191 25963 1 0 0.01 0.09 39 144 4 0 0.09 0.44 0.0180015089948309
"27090" 4191 25964 1 0 0.27 0.55 226 277 8 0 0.36 0.28 0.933502557430544
"27091" 4191 25965 1 1 0.47 0.57 6266 577 1398 141 0.39 0.41 0.983013927812927
"27092" 4192 25972 3 1 0.03 0.39 192 0 36 1 0.27 0.2 0.0507127533811892
"27093" 4192 25973 3 1 0.03 0.35 7 0 2 0 0.22 0.05 0.0553667381701737
"27094" 4192 25974 3 0 0 0.21 16 4 0 0 0.26 0.28 0.0329748772853923
"27095" 4192 25975 3 1 0.43 0.72 7354 22 246 8 0.33 0.18 0.914174577482695
"27096" 4192 26020 3 1 0.23 0.11 389 235 42 0 0.3 0.09 0.0222763949839678
"27097" 4192 26021 3 1 0.09 0.14 1015 244 52 0 0.16 0.15 0.0503916658442612
"27098" 4192 26022 3 1 0.28 0.38 212 28 40 0 0.14 0.05 0.359349782943901
"27099" 4192 26023 3 1 0.2 0.35 402 192 38 0 0.24 0.13 0.158861587753129
"27100" 4192 26024 3 1 0.05 0.29 1485 16 56 1 0.42 0.08 0.0548736833438959
"27101" 4193 25976 1 0 0.19 0.43 43 0 30 0 0.2 0.31 0.288378969732522
"27102" 4193 25977 1 1 0 0.18 1135 4 60 1 0.37 0.21 0.0475286269696184
"27103" 4193 25978 1 0 0.06 0.18 3296 115 378 3 0.46 0.91 -0.00256370371545567
"27104" 4193 25979 1 0 0.28 0.42 1391 271 220 0 0.43 0.8 0.545459983996821
"27105" 4193 25980 1 1 0.11 0.46 11458 772 1456 2 0.42 0.48 0.229243341838035
"27106" 4193 25981 1 1 0.12 0.69 15003 418 1580 8 0.57 0.53 0.472900130868856
"27107" 4193 25982 1 0 0.29 0.49 1687 301 146 0 0.25 0.45 0.621684660725298
"27108" 4193 25983 1 1 0.33 0.62 11242 337 2116 230 0.51 0.27 0.95344303548868
"27109" 4194 25984 3 0 0.19 0.26 4 12 2 0 0.18 0.07 0.0572662849748176
"27110" 4194 25985 3 0 0.17 0.45 0 0 0 0 0.15 0.28 0.252627776591337
"27111" 4194 25986 3 0 0.17 0.44 45 85 2 0 0.08 0.91 0.0507889425461941
"27112" 4194 25987 3 0 0.13 0.48 955 370 116 0 0.37 0.23 0.719539793366885
"27113" 4194 25988 3 0 0.21 0.54 4142 565 312 21 0.45 0.9 0.775348155307987
"27114" 4194 25989 3 0 0.22 0.5 32 3 2 0 0.22 0.35 0.554747021439529
"27115" 4194 25990 3 0 0.22 0.35 28 3 2 0 0.27 0.13 0.270194677972562
"27116" 4195 25991 2 0 0.01 0.17 22 43 0 0 0.23 0.63 0.0518978810800697
"27117" 4195 25992 2 0 0 0.18 32 42 2 0 0.28 0.41 0.0344248589944992
"27118" 4195 25993 2 0 0.1 0.1 6 6 0 0 0.22 0.24 0.0496236113349823
"27119" 4195 25994 2 0 0.07 0.07 37 6 6 0 0.22 0.15 0.0455789026493988
"27120" 4195 25995 2 0 0.1 0.37 15 25 8 0 0.33 0.43 0.238220272365334
"27121" 4195 25996 2 1 0.55 0.71 5860 141 940 0 0.52 0.26 0.969399649972248
"27122" 4196 25997 2 0 0.25 0.07 0 1 0 0 0.11 0.6 0.0444682277096001
"27123" 4196 26044 2 0 0.1 0.09 31 85 0 0 0.2 0.4 0.0542663885109793
"27124" 4196 26045 2 0 0.05 0.21 19 39 2 0 0.28 0.8 0.0412298242622725
"27125" 4196 26046 2 0 0.15 0.23 286 345 4 0 0.2 0.04 0.0669478049860445
"27126" 4197 25998 6 0 0.13 0.13 25 46 8 0 0.15 0.2 0.0528814591930398
"27127" 4197 25999 6 0 0.2 0.25 5 13 2 0 0.18 0.11 0.0479231342052668
"27128" 4197 26000 6 0 0.09 0.23 54 0 28 0 0.12 0.22 0.0405631021486078
"27129" 4197 26001 6 0 0.08 0.3 627 276 60 0 0.21 0.72 0.0433152926534847
"27130" 4197 26002 6 0 0.19 0.24 8 21 0 0 0.08 0.48 0.0364695128701033
"27131" 4197 26003 6 0 0.15 0.23 3 10 0 0 0.08 0.68 0.0448806238609689
"27132" 4197 26004 6 0 0.26 0.29 270 225 38 0 0.23 0.35 0.0863047136721423
"27133" 4197 26005 6 0 0.2 0.42 84 4 36 0 0.22 0.3 0.301768374287424
"27134" 4197 26151 6 0 0.15 0.2 0 0 0 0 0.11 0.62 0.0476821916755047
"27135" 4198 26006 5 0 0.17 0.17 28 22 20 0 0.32 0.3 0.0340189749131268
"27136" 4198 26007 5 0 0.23 0.31 112 9 42 0 0.24 0.22 0.124440160672184
"27137" 4198 26008 5 0 0.1 0.25 26 79 0 0 0.16 0.61 0.0422701017075454
"27138" 4198 26009 5 0 0.08 0.2 103 304 16 0 0.27 0.28 0.0406850290742762
"27139" 4198 26010 5 0 0.27 0.45 111 279 6 0 0.26 0.34 0.5227496551803
"27140" 4198 26011 5 0 0 0.2 4017 1657 428 0 0.45 0.67 -0.00026297310575818
"27141" 4198 26012 5 0 0.03 0.18 327 4 34 0 0.26 0.63 0.047118360890251
"27142" 4199 26013 5 0 0.1 0.1 5 24 0 0 0.27 0.61 0.0542946034376572
"27143" 4199 26014 5 0 0 0.12 3129 22 386 0 0.47 0.5 -0.015637005442382
"27144" 4199 26015 5 1 0.14 0.41 3979 255 978 0 0.54 0.56 0.144547991234127
"27145" 4199 26016 5 0 0.13 0.24 703 76 116 0 0.25 0.45 0.0319302066841592
"27146" 4199 26017 5 0 0.13 0.11 615 54 94 0 0.21 0.49 0.0518259977831014
"27147" 4199 26018 5 0 0.08 0.53 5400 963 708 0 0.37 0.89 0.218260864913506
"27148" 4199 26019 5 0 0.15 0.42 5244 357 632 0 0.48 0.76 0.414999129720026
"27149" 4200 26025 2 0 0.1 0.54 9704 3396 350 8 0.37 0.39 0.870857646137794
"27150" 4200 26026 2 0 0.3 0.41 4836 460 498 2 0.4 0.64 0.567363565945754
"27151" 4200 26027 2 0 0.17 0.3 7375 898 654 10 0.47 0.48 0.27559005603002
"27152" 4200 26028 2 0 0.03 0.52 7305 706 482 49 0.49 0.4 1.00968336439616
"27153" 4200 26070 2 0 0.02 0.49 4335 385 320 25 0.42 0.45 0.78603488580894
"27154" 4200 7781 2 1 0.2 0.55 7409 1095 1552 2 0.44 0.39 0.583197574967411
"27155" 4200 7783 2 0 0.23 0.49 7710 2830 1058 14 0.44 0.65 0.895071401859401
"27156" 4200 7784 2 1 0.29 0.71 11176 3673 5130 6 0.63 0.75 1.08062869726723
"27157" 4201 26029 2 1 0.18 0.16 68 7 28 0 0.38 0.23 0.0190305627782176
"27158" 4201 26030 2 0 0 0.19 784 15 178 0 0.38 0.67 0.0262499551047153
"27159" 4201 26031 2 0 0.15 0.53 181 286 28 0 0.33 0.47 0.755559488649269
"27160" 4201 26032 2 0 0.22 0.38 109 27 48 0 0.41 0.46 0.455533080006114
"27161" 4201 26033 2 0 0.01 0.45 230 16 76 0 0.34 0.47 0.366182633001497
"27162" 4201 26034 2 0 0.32 0.49 854 45 118 0 0.42 0.78 0.777586612591828
"27163" 4201 26035 2 0 0.22 0.53 142 174 12 0 0.32 0.54 0.776105693237604
"27164" 4201 26036 2 0 0.1 0.61 157 253 30 1 0.43 0.69 0.799311482235664
"27165" 4202 19543 2 1 0.24 0.63 8486 373 1166 0 0.52 0.34 0.692089189698697
"27166" 4202 19597 2 0 0.07 0.44 8945 213 1508 0 0.51 0.47 0.545031395304658
"27167" 4202 26037 2 0 0.17 0.27 6532 343 210 14 0.44 0.35 0.238593652062739
"27168" 4202 26038 2 1 0.13 0.45 142296 1920 15298 0 0.64 0.67 0.345651461674902
"27169" 4202 26039 2 0 0.12 0.53 8274 387 824 14 0.51 0.93 0.508100310477065
"27170" 4202 26040 2 1 0.27 0.63 6552 330 542 21 0.36 0.24 0.919449628041626
"27171" 4202 7780 2 1 0.1 0.53 6564 817 1168 2 0.49 0.47 0.256028746246248
"27172" 4202 7784 2 1 0.19 0.55 11126 3859 5192 0 0.52 0.56 0.827973852947669
"27173" 4202 8010 2 1 0.13 0.49 8852 756 758 0 0.59 0.5 0.24712393906452
"27174" 4203 26041 4 0 0.07 0.38 53 0 38 0 0.12 0.39 0.0564682314735946
"27175" 4203 26042 4 0 0.19 0.44 415 285 78 0 0.24 0.32 0.390897500824533
"27176" 4204 26043 6 0 0.27 0.09 99 274 0 0 0.27 0.76 0.0502581066968387
"27177" 4204 26313 6 0 0.29 0.27 20 55 0 0 0.13 0.22 0.0481829478410479
"27178" 4204 26314 6 0 0.18 0.3 468 1 48 0 0.16 0.48 0.0375074526621983
"27179" 4204 26315 6 0 0.15 0.05 618 1488 42 0 0.34 0.51 0.0553436851088175
"27180" 4204 26316 6 0 0.19 0.24 150 304 6 0 0.2 0.68 0.0470525333742612
"27181" 4204 26317 6 0 0.26 0.33 119 316 12 0 0.18 0.45 0.105499636106441
"27182" 4204 26318 6 0 0.18 0.42 27 51 8 0 0.14 0.31 0.177011330743895
"27183" 4204 26319 6 0 0.1 0.39 911 1720 38 0 0.24 0.42 0.250862940783608
"27184" 4204 26320 6 0 0.33 0.43 62 52 12 0 0.17 0.57 0.320051479324395
"27185" 4205 26047 3 0 0.27 0.16 55 147 0 0 0.21 0.51 0.039658051575595
"27186" 4205 26048 3 0 0.05 0.12 24 51 0 0 0.12 0.33 0.0521882653129342
"27187" 4205 26049 3 0 0.12 0.02 95 276 0 0 0.23 0.34 0.0410401412142063
"27188" 4205 26050 3 0 0.35 0.21 153 486 12 0 0.23 0.37 0.0479772281188119
"27189" 4205 26051 3 0 0.27 0.33 22 40 0 0 0.24 0.37 0.153131609495068
"27190" 4206 26052 3 1 0.17 0.18 701 4 134 0 0.35 0.17 0.0193946336676331
"27191" 4206 26053 3 1 0.07 0.24 2409 505 310 0 0.21 0.23 0.0303938509228223
"27192" 4206 26054 3 1 0.02 0.4 1170 294 160 0 0.18 0.19 0.0479752078259466
"27193" 4206 26055 3 1 0.13 0.43 1511 177 100 0 0.12 0.2 0.183242755765072
"27194" 4206 26056 3 1 0.02 0.39 3387 49 440 0 0.36 0.36 0.02828737131762
"27195" 4206 26057 3 1 0.07 0.45 1461 619 138 0 0.3 0.1 0.143090773504435
"27196" 4206 26058 3 1 0.03 0.47 2247 370 156 0 0.11 0.11 0.16105241378779
"27197" 4207 26059 3 1 0.09 0.33 2383 613 468 0 0.4 0.35 0.0468165643426718
"27198" 4207 26060 3 1 0.3 0.61 2035 423 376 0 0.41 0.16 0.834308191408502
"27199" 4207 26061 3 0 0.27 0.48 463 319 66 0 0.43 0.29 0.857020510169563
"27200" 4207 26062 3 1 0.3 0.56 1914 156 592 1 0.34 0.4 0.824717260276432
"27201" 4208 26063 3 1 0.16 0.21 1221 55 166 0 0.37 0.2 0.0191072698205801
"27202" 4208 26064 3 0 0.72 0.28 100 325 12 0 0.22 0.54 0.224074045595644
"27203" 4208 26065 3 0 0.2 0.29 49 94 2 0 0.09 0.55 0.0318417501671069
"27204" 4208 26066 3 0 0.03 0.22 38 87 12 0 0.24 0.51 0.0419604700682984
"27205" 4208 26067 3 0 0 0.26 79 138 22 0 0.42 0.75 0.0295013169436448
"27206" 4208 26068 3 0 0.06 0.32 22 4 10 0 0.23 0.68 0.0437498259656193
"27207" 4208 26069 3 0 0.18 0.31 502 19 62 0 0.16 0.19 0.0534846718876205
"27208" 4209 26071 4 0 0.1 0.22 71 193 6 0 0.11 0.42 0.0483541139408397
"27209" 4209 26072 4 0 0.08 0.23 66 187 6 0 0.2 0.39 0.0397595692718622
"27210" 4209 26073 4 0 0.19 0.33 123 55 18 2 0.39 0.89 0.145134538993737
"27211" 4209 26074 4 1 0.16 0.46 79 21 14 0 0.31 0.28 0.293034258707087
"27212" 4209 26075 4 0 0.9 0.44 121 330 6 2 0.29 0.34 0.504192700728498
"27213" 4209 26076 4 1 0.51 0.63 3700 210 806 73 0.46 0.27 1.02492037464302
"27214" 4209 26123 4 0 0.39 0.01 7 9 2 0 0.3 0.49 0.0544216016885561
"27215" 4209 26124 4 0 0.23 0.27 6 33 0 0 0.21 0.51 0.047482252543417
"27216" 4210 26077 4 0 0.14 0.43 122 292 12 0 0.22 0.05 0.373435167097407
"27217" 4210 26078 4 0 0.1 0.31 12 39 2 0 0.25 0.53 0.0689076660104534
"27218" 4210 26079 4 0 0.08 0.22 8 27 2 0 0.17 0.54 0.045649139403414
"27219" 4210 26080 4 0 0.29 0.46 22 51 0 0 0.06 0.8 0.173970370309528
"27220" 4210 26081 4 0 0.13 0.51 5 10 0 0 0.12 0.56 0.26081948734992
"27221" 4210 26082 4 0 0.13 0.53 15 48 6 0 0.05 0.52 0.221501437638512
"27222" 4210 26083 4 0 0.16 0.4 1509 1375 34 2 0.41 0.6 0.501204489260628
"27223" 4210 26084 4 0 0 0.17 215 471 18 0 0.24 0.48 0.0466825928565152
"27224" 4210 26085 4 1 0.14 0.54 12860 6163 4866 0 0.61 0.51 0.690349008832594
"27225" 4211 26086 2 0 0 0.23 97 1 30 5 0.25 0.18 0.0730387458708549
"27226" 4211 26087 2 0 0.01 0.26 9014 1215 654 4 0.42 0.5 0.0360729218905363
"27227" 4211 26088 2 1 0 0.21 3913 219 478 49 0.27 0.11 0.257269778303182
"27228" 4211 26089 2 1 0.24 0.59 2032 1 416 1 0.25 0.19 0.768306441352125
"27229" 4211 26090 2 0 0.14 0.48 379 376 24 3 0.45 0.44 0.801921899615939
"27230" 4211 26091 2 1 0.06 0.22 6150 31 1148 17 0.38 0.38 0.122302562057412
"27231" 4211 26092 2 1 0.23 0.54 6473 84 698 3 0.38 0.29 0.639403377750443
"27232" 4211 26093 2 1 0.12 0.16 5057 930 830 42 0.49 0.39 0.160963925960492
"27233" 4212 26094 3 0 0.25 0.3 2929 579 86 2 0.18 0.48 0.0736331137285847
"27234" 4212 26095 3 0 0.14 0.54 410 234 132 0 0.33 0.25 0.817854246705434
"27235" 4212 26096 3 1 0.15 0.48 1837 325 522 1 0.37 0.17 0.316572513259483
"27236" 4212 26097 3 0 0.26 0.28 284 136 62 0 0.37 0.22 0.23927332527809
"27237" 4212 26152 3 1 0.27 0.5 1399 165 436 0 0.41 0.27 0.634467109658976
"27238" 4212 26153 3 0 0.14 0.45 2582 1582 558 0 0.4 0.55 0.616832678677326
"27239" 4212 26154 3 0 0.25 0.6 339 37 50 0 0.29 0.23 0.962730650446526
"27240" 4212 26155 3 0 0.44 0.54 347 334 74 0 0.37 0.37 0.952207779790343
"27241" 4213 26098 5 0 0.16 0.01 10 15 0 0 0.18 0.19 0.0287569420418722
"27242" 4213 26099 5 0 0.13 0.23 1 4 0 0 0.07 0.77 0.0470896535126583
"27243" 4213 26100 5 0 0.24 0.27 0 0 0 0 0 0.24 0.017968788281676
"27244" 4214 26101 1 1 0.15 0.32 186 160 54 0 0.18 0.18 0.0729412134895193
"27245" 4214 26102 1 1 0.18 0.22 153 103 36 0 0.15 0.09 0.0471083139805425
"27246" 4214 26103 1 1 0.16 0.28 212 13 42 2 0.18 0.18 0.071617565936562
"27247" 4214 26104 1 1 0 0.27 237 385 46 3 0.13 0.1 0.0643871068668794
"27248" 4214 26105 1 1 0.09 0.54 429 0 68 0 0.36 0.01 0.318601662094562
"27249" 4214 26106 1 0 0.32 0.47 51 7 10 1 0.17 0.34 0.485071057511455
"27250" 4214 26107 1 1 0.36 0.41 4377 15 652 36 0.37 0.36 0.764358895963164
"27251" 4215 26108 2 0 0.17 0 102 306 0 0 0.17 0.12 0.0244570657321387
"27252" 4215 26109 2 0 0.18 0.11 16 22 0 0 0.35 0.42 0.0303435913974427
"27253" 4215 26110 2 0 0.04 0.14 87 283 0 0 0.13 0.09 0.0486715933064404
"27254" 4215 26111 2 1 0.12 0.39 130 273 14 0 0.18 0.26 0.104552987126546
"27255" 4215 26112 2 1 0 0.1 30 0 24 0 0.1 0.12 0.0495504341785704
"27256" 4215 26113 2 1 0.45 0.54 1159 157 342 15 0.22 0.23 1.01480214622511
"27257" 4216 26114 3 0 0.07 0.29 1253 582 40 1 0.12 0.14 0.0425906145909963
"27258" 4216 26115 3 0 0.12 0.24 119 345 16 0 0.26 0.14 0.0843059409247415
"27259" 4216 26116 3 0 0.12 0.6 112 315 16 0 0.17 0.19 0.710992432236689
"27260" 4216 26117 3 0 0.13 0.25 110 279 10 3 0.13 0.32 0.0621077601607089
"27261" 4216 26118 3 0 0.05 0.52 127 262 20 1 0.15 0.3 0.341901514973265
"27262" 4216 26119 3 1 0.08 0.35 2937 903 256 0 0.21 0.19 0.0455127688416977
"27263" 4216 26120 3 0 0.05 0.54 437 211 8 1 0.12 0.2 0.348596576246368
"27264" 4216 26121 3 1 0.14 0.37 117 34 32 0 0.23 0.11 0.126899119256067
"27265" 4216 26122 3 1 0.23 0.37 208 9 112 0 0.19 0.22 0.213704370114068
"27266" 4217 26125 2 1 0.1 0.27 3878 463 720 40 0.29 0.32 0.339828161213787
"27267" 4217 26171 2 1 0 0.1 4877 7 918 1 0.46 0.29 0.0368318553135331
"27268" 4217 26172 2 0 0.1 0.25 1196 19 416 5 0.49 0.23 0.319273797885424
"27269" 4217 26173 2 0 0.14 0.17 385 382 154 6 0.45 0.38 0.0872297162550733
"27270" 4217 26174 2 0 0 0.33 1881 315 352 4 0.4 0.45 0.179155710896098
"27271" 4217 26175 2 1 0.06 0.35 3267 153 412 1 0.34 0.18 0.0479770918882535
"27272" 4217 26176 2 0 0.06 0.34 939 114 194 6 0.39 0.45 0.251002459188125
"27273" 4217 26177 2 0 0.03 0.41 912 121 138 21 0.3 0.48 0.428294643473172
"27274" 4217 26178 2 0 0.14 0.52 1679 490 292 22 0.46 0.81 0.74136734713754
"27275" 4218 26126 1 0 0.24 0.34 1118 609 114 0 0.38 0.54 0.313787684338011
"27276" 4218 26127 1 0 0.25 0.49 563 306 54 0 0.39 0.38 0.813471590019135
"27277" 4218 26128 1 1 0.08 0.44 10314 304 1646 0 0.4 0.5 0.137376179353905
"27278" 4218 26129 1 0 0.3 0.45 4539 3037 492 37 0.48 0.78 0.927953776119654
"27279" 4218 26130 1 1 0.26 0.53 16260 658 1818 15 0.45 0.38 0.788176847102927
"27280" 4219 26131 2 1 0 0.26 128 0 74 4 0.25 0.19 0.0599889308382518
"27281" 4219 26132 2 1 0.18 0.2 212 0 86 5 0.3 0.24 0.0620724860029259
"27282" 4219 26133 2 0 0.23 0.44 9 3 10 0 0.41 0.65 0.608775919148959
"27283" 4219 26134 2 1 0 0.17 367 48 66 2 0.3 0.12 0.0533276075747022
"27284" 4219 26135 2 0 0.13 0.59 42 49 8 0 0.28 0.51 0.778102102183731
"27285" 4219 26136 2 0 0.19 0.56 44 4 36 1 0.43 0.35 0.951740993735454
"27286" 4219 26137 2 0 0.12 0.61 729 130 100 7 0.3 0.86 0.462652651962215
"27287" 4219 26138 2 0 0.48 0.76 826 763 162 3 0.48 0.42 0.652447732370297
"27288" 4219 26139 2 1 0.39 0.59 45974 331 5878 456 0.55 0.57 0.994497491695389
"27289" 4220 26140 1 0 0.08 0.13 5 10 2 0 0.13 0.08 0.0484611213050813
"27290" 4220 26141 1 0 0.24 0.12 192 274 10 0 0.25 0.18 0.04773214238304
"27291" 4220 26142 1 0 0.07 0.16 864 24 132 0 0.25 0.19 0.0374114828906276
"27292" 4220 26143 1 1 0.64 0.69 2056 31 200 1 0.23 0.24 0.947476667328425
"27293" 4221 26144 6 0 0.12 0.08 178 307 10 0 0.48 0.54 0.0176015137865421
"27294" 4221 26145 6 0 0.21 0.33 1741 2535 150 0 0.44 0.59 0.36324496119433
"27295" 4221 26146 6 0 0 0.07 35 91 8 0 0.25 0.34 0.0487813752672691
"27296" 4221 26147 6 0 0.18 0.36 819 330 250 0 0.31 0.59 0.230519877589711
"27297" 4221 26148 6 0 0.36 0.36 2759 1005 488 0 0.37 0.73 0.420650283436402
"27298" 4221 26149 6 1 0.09 0.19 4071 562 510 0 0.4 0.83 0.0190992195991335
"27299" 4221 26150 6 0 0.22 0.31 179 172 38 0 0.32 0.73 0.142214001021995
"27300" 4222 26156 1 0 0.14 0.01 1329 634 222 5 0.47 0.92 0.0504758897815225
"27301" 4222 26157 1 1 0.08 0.33 8999 4582 536 1 0.39 0.32 0.0310410583465291
"27302" 4222 26158 1 0 0.21 0.45 6803 1897 782 7 0.44 0.77 0.642660693998493
"27303" 4222 26159 1 1 0.22 0.28 3373 19 724 32 0.47 0.23 0.335645053564231
"27304" 4222 26160 1 0 0.35 0.5 6941 645 970 31 0.44 0.73 0.965955554780281
"27305" 4222 26161 1 0 0.37 0.49 1333 1317 58 0 0.28 0.42 0.761109945941583
"27306" 4222 26162 1 1 0.46 0.58 5681 477 1194 35 0.39 0.4 1.05412480254638
"27307" 4223 26163 1 0 0.09 0.4 2933 439 104 7 0.42 0.56 0.443986829359628
"27308" 4223 26164 1 0 0.24 0.38 1864 1336 154 3 0.45 0.49 0.565954691126507
"27309" 4223 26165 1 1 0.27 0.57 4845 322 448 2 0.38 0.22 0.766135382301478
"27310" 4223 26166 1 0 0.12 0.47 7890 1245 846 3 0.47 0.76 0.524690441547351
"27311" 4223 26167 1 0 0.18 0.46 9435 1443 1034 10 0.44 0.84 0.539778025070698
"27312" 4223 26168 1 0 0.21 0.57 611 13 86 2 0.29 0.46 0.85179064846545
"27313" 4223 26169 1 0 0.09 0.6 762 973 88 3 0.55 0.63 0.96382611930499
"27314" 4223 26170 1 1 0.12 0.59 7309 2113 2020 43 0.43 0.32 0.6707397999826
"27315" 4224 26179 5 1 0.24 0.31 21890 1507 3194 0 0.51 0.5 0.100726834311054
"27316" 4224 26180 5 0 0.19 0.37 468 0 82 0 0.16 0.49 0.0981892068635239
"27317" 4224 26181 5 0 0.15 0.29 676 349 80 0 0.4 0.54 0.153314995632117
"27318" 4224 26182 5 0 0.08 0.33 3 12 0 0 0.2 0.3 0.0639778259252901
"27319" 4224 26183 5 0 0.27 0.4 39 82 4 0 0.15 0.51 0.186387102978499
"27320" 4224 26184 5 0 0.06 0.34 495 46 128 0 0.5 0.46 0.313272569632398
"27321" 4224 26230 5 0 0.18 0.19 83 85 12 0 0.1 0.45 0.0483592093857562
"27322" 4224 26231 5 0 0.41 0.09 225 169 74 0 0.31 0.74 0.0400736934040857
"27323" 4225 26185 5 0 0.03 0.28 176 541 6 0 0.26 0.51 0.0594877043711566
"27324" 4225 26186 5 1 0.15 0 6182 1119 446 0 0.46 0.44 0.0674643148544909
"27325" 4225 26187 5 0 0.47 0.19 150 213 42 0 0.3 0.29 0.0696930811602048
"27326" 4225 26188 5 0 0.07 0.22 8 15 0 0 0.2 0.3 0.036506607155308
"27327" 4225 26189 5 0 0.05 0.38 210 358 0 0 0.38 0.14 0.48511861952117
"27328" 4225 26190 5 1 0.48 0.59 1172 643 190 0 0.49 0.22 1.00586608809115
"27329" 4226 26191 5 0 0.1 0.23 109 280 2 0 0.28 0.4 0.0399814797787639
"27330" 4226 26192 5 0 0.22 0.43 833 276 76 0 0.32 0.17 0.569355834399569
"27331" 4226 26193 5 0 0.37 0.47 752 652 30 0 0.28 0.14 0.751984939412322
"27332" 4226 26194 5 0 0.41 0.3 2541 439 266 0 0.41 0.5 0.296015177586813
"27333" 4226 26195 5 1 0.31 0.65 6848 2884 1482 0 0.51 0.52 0.88732866002215
"27334" 4227 26196 3 0 0.09 0.08 301 67 46 0 0.44 0.87 0.0475542284339064
"27335" 4227 26197 3 0 0.09 0.3 93 247 0 0 0.42 0.14 0.407765931991205
"27336" 4227 26198 3 0 0.32 0.42 2389 1234 292 0 0.28 0.42 0.508138107777951
"27337" 4227 26199 3 1 0.29 0.5 7846 7522 1586 0 0.45 0.4 0.645593171487521
"27338" 4227 26200 3 0 0.1 0.27 141 262 18 0 0.39 0.38 0.117557712839349
"27339" 4227 26201 3 1 0.25 0.35 7991 1270 1380 1 0.51 0.32 0.235054626191686
"27340" 4228 26202 4 0 0.21 0.23 237 370 74 0 0.43 0.52 0.0991356619469536
"27341" 4229 26203 1 1 0.27 0.42 2407 558 658 2 0.39 0.42 0.440261282540948
"27342" 4229 26204 1 1 0.15 0.22 4173 324 716 2 0.36 0.3 0.0292717810447512
"27343" 4229 26259 1 0 0.4 0.44 329 6 126 4 0.42 0.34 0.79371436306092
"27344" 4229 26260 1 1 0.07 0.43 7569 27 1926 3 0.52 0.42 0.135211935855028
"27345" 4229 26261 1 1 0.07 0.44 9961 693 1990 2 0.43 0.55 0.145471096986501
"27346" 4229 26262 1 1 0.17 0.31 9182 148 1910 30 0.43 0.42 0.333572571944665
"27347" 4229 26263 1 0 0 0.43 2147 510 532 1 0.43 0.83 0.0587818489254857
"27348" 4229 26264 1 0 0.36 0.69 6454 883 1070 62 0.43 0.87 0.980888422089884
"27349" 4229 26265 1 0 0.12 0.45 2420 4 336 10 0.32 0.4 0.538520282206257
"27350" 4229 26266 1 1 0.15 0.45 7094 37 1860 49 0.5 0.4 0.679748702530789
"27351" 4230 26205 2 1 0.28 0.5 3646 5805 522 0 0.44 0.64 0.609272875919334
"27352" 4230 26206 2 0 0.39 0.24 47 102 14 0 0.22 0.53 0.0653492940091091
"27353" 4230 26207 2 0 0.25 0.58 2624 3064 120 3 0.51 0.87 0.970261370799637
"27354" 4230 26208 2 0 0.16 0.53 1208 2620 26 1 0.39 0.56 0.918977967941543
"27355" 4230 26209 2 0 0.01 0.04 2752 967 452 0 0.45 0.67 0.0365342329544218
"27356" 4230 26210 2 0 0.37 0.59 202 334 34 0 0.4 0.54 0.992635921299204
"27357" 4230 26211 2 0 0.12 0.59 865 2256 36 0 0.37 0.71 0.830904609815957
"27358" 4230 26212 2 0 0.49 0.61 1606 3571 134 7 0.36 0.77 1.01096707491348
"27359" 4231 26213 3 0 0.03 0.09 252 286 10 0 0.21 0.41 0.0492822981364529
"27360" 4231 26214 3 0 0.12 0.26 94 198 18 0 0.11 0.93 0.0459976465843668
"27361" 4231 26215 3 0 0.08 0.15 9 3 4 0 0.32 0.46 0.0331126142023007
"27362" 4231 26216 3 0 0 0.24 209 580 16 0 0.3 0.55 0.0472533554135429
"27363" 4231 26217 3 0 0.18 0.32 169 460 6 0 0.18 0.47 0.0770014601468103
"27364" 4231 26218 3 0 0.1 0.35 4 1 6 0 0.13 0.27 0.0492353307349606
